stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2021-05-21,2617609,4.439999999999998,22.220000000000002,0.15,0.1082966441016479,0.1283783783783785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,2617593,4.349999999999998,22.790000000000003,0.15,0.082903454986423,0.0758620689655169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,2617581,4.379999999999999,23.12,0.15,0.08233600056117903,0.1780821917808214,0.006849315068493152,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,2617569,3.9299999999999997,23.9,0.18,0.09176420756746735,0.16793893129770998,0.0076335877862595426,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25,2617557,3.6000000000000014,24.56,0.21,0.07513228938280998,0.1999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-26,2617548,3.150000000000002,25.279999999999998,0.21,0.1144876917525212,0.30476190476190596,0.009523809523809518,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,2617536,2.5199999999999996,26.240000000000002,0.24,0.16696198256681097,0.1309523809523803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,2617522,2.6099999999999994,26.57,0.24,0.1496908539635105,0.18390804597701169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29,2617509,2.5199999999999996,27.05,0.24,0.10733381023167995,0.14285714285714265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,2617500,2.4299999999999997,27.41,0.24,0.22261903852276352,0.14814814814814792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,2617482,2.610000000000003,27.77,0.24,0.10363371335900096,0.13793103448275962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,2617473,2.5199999999999996,28.130000000000003,0.24,0.14311371529497563,0.107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-02,2617461,2.6099999999999994,28.400000000000002,0.24,0.12666444366479976,0.13793103448275842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03,2617450,2.5799999999999983,28.76,0.24,0.1281378245380846,0.162790697674418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,2617439,2.490000000000002,29.18,0.24,0.1206998819507361,0.1566265060240965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05,2617429,2.400000000000002,29.57,0.24,0.12522660595569152,0.11249999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
